Brand,Model,Specifications
LG,KG210,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '84.5 x 45.5 x 21.7 mm (3.33 x 1.79 x 0.85 in)', 'Weight': '85 g (3.00 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'CSTN, 65K colors', 'Size': '128 x 128 pixels, 1:1 ratio'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '500 entries', 'Call records': '20 dialed, 10 received, 10 missed calls', 'Internal': '2MB'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Sudoku, Halloween Fever + downloadable', 'Games': 'Yes, MIDP 2.0', 'Java': 'Predictive text input'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 830 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 50 EUR'}}]"
LG,KG220,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '81.8 x 43.4 x 23.3 mm (3.22 x 1.71 x 0.92 in)', 'Weight': '73 g (2.57 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'CSTN, 65K colors', 'Size': '128 x 128 pixels, 1:1 ratio'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '500 entries, Photocall', 'Call records': '20 dialed, 10 received, 10 missed calls', 'Internal': '2MB'}}, {'Main Camera': {'Single': 'VGA', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'No', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS, EMS, MMS', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + downloadable', 'Games': 'Yes, MIDP 2.0', 'Java': 'Predictive text input'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 830 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Black, Pink', 'Price': 'About 70 EUR'}}]"
LG,V9000,"[{'Network': {'Technology': 'GSM / UMTS'}}, {'Launch': {'Announced': '2006, February', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '103 x 50 x 23.5 mm (4.06 x 1.97 x 0.93 in)', 'Weight': '142 g (5.01 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.2 inches, 15.0 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': 'Yes', 'Call records': '10 dialed, 10 received, 10 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.0', 'Java': 'T-DMB'}}, {'Battery': {}}, {'Misc': {'Colors': 'Silver'}}]"
LG,KG225,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '84.5 x 45 x 22.2 mm (3.33 x 1.77 x 0.87 in)', 'Weight': '70 g (2.47 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'CSTN, 65K colors', 'Size': '128 x 128 pixels, 1:1 ratio'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '500 entries, Photocall', 'Call records': '20 dialed, 10 received, 10 missed calls'}}, {'Main Camera': {'Single': 'VGA', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'No', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS, EMS, MMS', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + downloadable', 'Games': 'Yes, MIDP 2.0', 'Java': 'Predictive text input'}}, {'Battery': {'Stand-by': 'Removable Li-Ion battery'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 80 EUR'}}]"
LG,KG245,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '89 x 46 x 21.9 mm (3.50 x 1.81 x 0.86 in)', 'Weight': '70 g (2.47 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '128 x 160 pixels', 'Resolution': 'Second external OLED display, 65K colors (96 x 64 pixels)'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '1000 entries, Photocall', 'Call records': '20 dialed, 10 received, 10 missed calls', 'Internal': '8MB'}}, {'Main Camera': {'Single': 'VGA', 'Features': 'LED flash', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'No', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Action in Life + downloadable', 'Games': 'Yes, MIDP 2.0', 'Java': 'МР3/АСС/WMA player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 830 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 130 EUR'}}]"
LG,KP200,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2007, June', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '86 x 45 x 20.1 mm (3.39 x 1.77 x 0.79 in)', 'Weight': '76 g (2.68 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 65K colors', 'Size': '128 x 128 pixels, 1:1 ratio', 'Resolution': 'Second external STN, mono display (96 x 64 pixels)'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '500 entries, Photocall', 'Call records': '10 dialed, 10 received, 10 missed calls', 'Internal': '8MB'}}, {'Main Camera': {'Single': 'VGA', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Sudoku Puzzle, ZooZoo Club', 'Games': 'Yes', 'Java': 'Predictive text input'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 830 mAh battery', 'Talk time': 'Up to 250 h'}}, {'Misc': {'Colors': 'Pink, Black', 'Price': 'About 50 EUR'}}]"
LG,KP202,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2007, May', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '87 x 45 x 19.8 mm (3.43 x 1.77 x 0.78 in)', 'Weight': '78 g (2.75 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 65K colors', 'Size': '1.8 inches, 28 x 37 mm, 10.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'No', 'Phonebook': 'Yes, Photocall', 'Call records': '10 dialed, 10 received, 10 missed calls', 'Internal': '4MB'}}, {'Main Camera': {'Single': 'VGA', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'No', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes', 'Games': 'Yes', 'Java': 'Predictive text input'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 830 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '0.46 W/kg (head) \xa0 \xa0 0.29 W/kg (body) \xa0 \xa0 ', 'Price': 'About 70 EUR'}}]"
LG,L600v,"[{'Network': {'Technology': 'GSM / UMTS'}}, {'Launch': {'Announced': '2006, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '93.7 x 49 x 18.8 mm (3.69 x 1.93 x 0.74 in)', 'Weight': '98 g (3.46 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 65K colors', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': '100 dialed, 100 received, 100 missed calls', 'Internal': '12MB'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'QCIF'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '1.2', 'GPS': 'No', 'Radio': 'No', 'USB': '1.1'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + Java downloadable', 'Games': 'Yes, MIDP 2.0', 'Java': 'Streaming TV, video telephony'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 800 mAh battery', 'Talk time': 'Up to 280 h'}}, {'Misc': {'Colors': 'Silver'}}]"
LG,KG240,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, June', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '89 x 46 x 21.8 mm (3.50 x 1.81 x 0.86 in)', 'Weight': '79 g (2.79 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '128 x 160 pixels', 'Resolution': 'Second external OLED display, 65K colors (96 x 64 pixels)'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '500 entries, Photocall', 'Call records': '20 dialed, 10 received, 10 missed calls', 'Internal': '4MB'}}, {'Main Camera': {'Single': 'VGA', 'Features': 'LED flash', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'No', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Action in Life + downloadable', 'Games': 'Yes, MIDP 2.0', 'Java': 'МР3/АСС/WMA player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 830 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Black, Silver', 'Price': 'About 90 EUR'}}]"
LG,KE820,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '95 x 52 x 9.9 mm (3.74 x 2.05 x 0.39 in)', 'Weight': '73 g (2.57 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot), 128 MB included', 'Phonebook': '1000 entries', 'Call records': '40 dialed, 40 received, 40 missed calls', 'Internal': '16MB'}}, {'Main Camera': {'Single': '2 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic ringtones, composer', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '1.2, A2DP', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3 player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 750 mAh battery', 'Talk time': 'Up to 250 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 110 EUR'}}]"
LG,KU800,"[{'Network': {'Technology': 'GSM / UMTS'}}, {'Launch': {'Announced': '2006, September', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '94.6 x 45.6 x 17 mm (3.72 x 1.80 x 0.67 in)', 'Weight': '98 g (3.46 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 65K colors', 'Size': '1.5 inches, 7.0 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '40 dialed, 40 received, 40 missed calls', 'Internal': '64MB'}}, {'Main Camera': {'Single': '2 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Videocall camera'}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic, MP3, AAC ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '1.2, A2DP', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + download', 'Games': 'Yes, MIDP 2.0', 'Java': 'Streaming TV, video telephony'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1050 mAh battery', 'Talk time': 'Up to 340 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 130 EUR'}}]"
LG,L343i,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, August', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '89 x 47 x 21.9 mm (3.50 x 1.85 x 0.86 in)', 'Weight': '86 g (3.03 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '128 x 160 pixels', 'Resolution': 'Second external OLED, 65K colors display (96 x 64 pixels)'}}, {'Memory': {'Card slot': 'No', 'Phonebook': 'Yes, Photocall', 'Call records': '10 dialed, 10 received, 10 missed calls'}}, {'Main Camera': {'Single': 'VGA', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'No'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'iMode', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.0', 'Java': 'Predictive text input'}}, {'Battery': {'Stand-by': 'Removable Li-Ion battery'}}, {'Misc': {'Colors': 'Black'}}]"
LG,U830,"[{'Network': {'Technology': 'GSM / UMTS'}}, {'Launch': {'Announced': '2006, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '98 x 49 x 14.8 mm (3.86 x 1.93 x 0.58 in)', 'Weight': '93 g (3.28 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.2 inches, 15.0 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'No', 'Phonebook': 'Yes, Photocall', 'Call records': '40 dialed, 40 received, 40 missed calls', 'Internal': '180MB'}}, {'Main Camera': {'Single': '2 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA videocall camera'}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '1.1, A2DP', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + Java downloadable', 'Games': 'Yes, MIDP 2.0', 'Java': 'Streaming TV, video telephony'}}, {'Battery': {'Stand-by': 'Removable Li-Ion battery', 'Talk time': 'Up to 180 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 160 EUR'}}]"
LG,KE260,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, November', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '89 x 45 x 21.5 mm (3.50 x 1.77 x 0.85 in)', 'Weight': '100 g (3.53 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '1.8 inches, 10.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': 'Yes', 'Call records': '40 dialed, 40 received, 40 missed calls', 'Internal': '14MB'}}, {'Main Camera': {'Single': '1.3 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '1.2, A2DP', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Chequered Flag, Mini Game World + download', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3 player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 110 EUR'}}]"
LG,CE110,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2007, September', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '89.4 x 47 x 21 mm (3.52 x 1.85 x 0.83 in)', 'Weight': '81 g (2.86 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 65K colors', 'Size': '1.56 inches, 7.9 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '1000 entries', 'Call records': '10 dialed, 10 received, 10 missed calls'}}, {'Main Camera': {'Single': 'VGA', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + downloadable', 'Games': 'Yes, MIDP 2.0', 'Java': 'Organizer'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 900 mAh battery', 'Talk time': 'Up to 250 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '1.22 W/kg (head) \xa0 \xa0 0.65 W/kg (body) \xa0 \xa0 ', 'Price': 'About 60 EUR'}}]"
LG,KE800,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '95 x 46 x 17.5 mm (3.74 x 1.81 x 0.69 in)', 'Weight': '95 g (3.35 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.0 inches, 30 x 40 mm, 12.4 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': '40 dialed, 40 received, 40 missed calls', 'Internal': '60MB'}}, {'Main Camera': {'Single': '2 MP, AF', 'Features': 'LED flash', 'Video': 'QCIF'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Pump it up, Sdoku + download', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3/AAC/AAC+/MP4 player'}}, {'Battery': {'Stand-by': 'Removable Li-Po 800 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 140 EUR'}}]"
LG,KU250,"[{'Network': {'Technology': 'GSM / UMTS'}}, {'Launch': {'Announced': '2007, February', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '110.9 x 46.7 x 15.6 mm (4.37 x 1.84 x 0.61 in)', 'Weight': '73 g (2.57 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '1.7 inches, 9.1 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '40 dialed, 40 received, 40 missed calls', 'Internal': '10MB'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'CIF videocall camera'}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '1.2, A2DP', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3/AAC/AAC+/WMA player'}}, {'Battery': {'Stand-by': 'Removable Li-Po 950 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '1.30 W/kg (head) \xa0 \xa0 0.38 W/kg (body) \xa0 \xa0 ', 'Price': 'About 70 EUR'}}]"
LG,CU500V,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2007, January', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '97 x 50 x 19.3 mm (3.82 x 1.97 x 0.76 in)', 'Weight': '105 g (3.70 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 65K colors', 'Size': '176 x 220 pixels', 'Resolution': 'Second external OLED display, 65K colors, (96 x 96 pixels) '}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '10 dialed, 10 received, 10 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '1.1, A2DP', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + downloadable', 'Games': 'English, Spanish, French', 'Languages': 'Yes, MIDP 2.0', 'Java': 'Organizer'}}, {'Battery': {'Stand-by': 'Removable Li-Po 1110 mAh battery', 'Talk time': 'Up to 240 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '1.12 W/kg (head) \xa0 \xa0 0.61 W/kg (body) \xa0 \xa0 ', 'Price': 'About 40 EUR'}}]"
LG,KU311,"[{'Network': {'Technology': 'GSM / UMTS'}}, {'Launch': {'Announced': '2007, February', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '93.7 x 49 x 18.6 mm (3.69 x 1.93 x 0.73 in)', 'Weight': '98 g (3.46 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '176 x 220 pixels', 'Resolution': 'Second external OLED display, 65K colors, (96 x 96 pixels) '}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '10 dialed, 10 received, 10 missed calls', 'Internal': '10MB'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + downloadable', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3/AAC/MP4 player '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 800 mAh battery', 'Talk time': 'Up to 170 h'}}, {'Misc': {'Colors': 'About 90 EUR'}}]"
LG,CU515,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2007, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '96 x 49.5 x 18 mm (3.78 x 1.95 x 0.71 in)', 'Weight': '95 g (3.35 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 65K colors', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '10 dialed, 10 received, 10 missed calls', 'Internal': '55MB'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'QCIF'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'No', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '1.2, A2DP', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, EMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + downloadable', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3/AAC/MP4 player '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '1.30 W/kg (head) \xa0 \xa0 1.05 W/kg (body) \xa0 \xa0 ', 'Price': 'About 90 EUR'}}]"
