Brand,Model,Specifications
ZTE,nubia X,"[{'Network': {'Technology': 'GSM / CDMA / HSPA / EVDO / LTE'}}, {'Launch': {'Announced': '2018, October', 'Status': 'Available. Released 2018, November'}}, {'Body': {'Dimensions': '154.1 x 73.3 x 8.4 mm (6.07 x 2.89 x 0.33 in)', 'Weight': '181 g (6.38 oz)', 'Build': 'Glass front (Gorilla Glass 3), glass back, aluminum frame', 'SIM': 'Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'LTPS IPS LCD capacitive touchscreen, 16M colors', 'Size': '6.26 inches, 97.8 cm', 'Resolution': '2', 'Protection': ' (~86.6% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 8.1 (Oreo), Nubia UI 6', 'Chipset': 'Qualcomm SDM845 Snapdragon 845 (10 nm)', 'CPU': 'Octa-core (4x2.65 GHz Kryo 385 Gold & 4x1.8 GHz Kryo 385 Silver)', 'GPU': 'Adreno 630'}}, {'Memory': {'Card slot': 'No', 'Internal': '64GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM'}}, {'Main Camera': {'Dual': '16 MP, f/1.8, PDAF', 'Features': '\r\n24 MP, f/1.7, PDAF', 'Video': 'Dual-LED dual-tone flash, HDR, panorama'}}, {'Selfie camera': {'Dual': 'Uses main cameras', 'Features': 'Dual-LED dual-tone flash, HDR, panorama', 'Video': '2160p@30fps, 1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '5.0, A2DP, LE', 'GPS': 'Yes, with A-GPS, GLONASS, BDS', 'Radio': 'No', 'USB': 'Type-C 1.0 reversible connector, USB On-The-Go'}}, {'Features': {'Sensors': 'Dual fingerprint (side-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 3800 mAh battery'}}, {'Misc': {'Colors': 'Blue Gold, Sea Blue, Black Gold, Deep Gray, Starry Night (512 GB only)', 'Models': 'NX616J', 'Price': 'About 450 EUR'}}]"
ZTE,Blade A7,"[{'Network': {'Technology': 'GSM / CDMA / HSPA / LTE'}}, {'Launch': {'Announced': '2019, May', 'Status': 'Available. Released 2019, May'}}, {'Body': {'Dimensions': '154 x 72.8 x 7.9 mm (6.06 x 2.87 x 0.31 in)', 'Weight': '146 g (5.15 oz)', 'SIM': 'Dual SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '6.01 inches, 88.7 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 9.0 (Pie), MiFavor 9.0', 'Chipset': 'Mediatek MT6771 Helio P60 (12 nm)', 'CPU': 'Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)', 'GPU': 'Mali-G72 MP3'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '32GB 2GB RAM, 64GB 3GB RAM'}}, {'Main Camera': {'Single': '16 MP, f/2.0, AF', 'Features': 'LED flash, HDR, panorama', 'Video': '720p@30fps'}}, {'Selfie camera': {'Single': '5 MP, f/2.4'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.2, A2DP, LE', 'GPS': 'Yes, with A-GPS, BDS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0, USB On-The-Go'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, Blue, Black/blue', 'Models': 'A7000', 'Price': 'About 80 EUR'}}]"
ZTE,nubia Z17 lite,"[{'Network': {'Technology': 'GSM / CDMA / HSPA / LTE'}}, {'Launch': {'Announced': '2017, August', 'Status': 'Available. Released 2017, September'}}, {'Body': {'Dimensions': '153 x 72.6 x 7.6 mm (6.02 x 2.86 x 0.30 in)', 'Weight': '168 g (5.93 oz)', 'SIM': 'Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.5 inches, 83.4 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 7.1 (Nougat), nubia UI 5', 'Chipset': 'Qualcomm MSM8976 Pro Snapdragon 653 (28 nm)', 'CPU': 'Octa-core (4x1.95 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53)', 'GPU': 'Adreno 510'}}, {'Memory': {'Card slot': 'No', 'Internal': '64GB 6GB RAM'}}, {'Main Camera': {'Single': '13 MP, f/2.2, PDAF', 'Features': '\r\n2 MP, (depth)', 'Video': 'Dual-LED dual-tone flash, HDR'}}, {'Selfie camera': {'Single': '16 MP, f/2.0, 26mm (wide), 1/3.1"", 1.0µm', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, Wi-Fi Direct, hotspot', 'Bluetooth': '4.2, A2DP, LE', 'GPS': 'Yes, with A-GPS', 'NFC': 'Yes', 'Radio': 'No', 'USB': 'Type-C 1.0 reversible connector, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Ion 3200 mAh battery'}}, {'Misc': {'Colors': 'Black, Black/Gold, Blue', 'Models': 'NX591J', 'Price': 'About 250 EUR'}}]"
ZTE,nubia Z18,"[{'Network': {'Technology': 'GSM / CDMA / HSPA / EVDO / LTE'}}, {'Launch': {'Announced': '2018, September', 'Status': 'Available. Released 2018, September'}}, {'Body': {'Dimensions': '148.6 x 72.6 x 8.6 mm (5.85 x 2.86 x 0.34 in)', 'Weight': '172 g (6.07 oz)', 'SIM': 'Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'LTPS IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.99 inches, 92.6 cm', 'Resolution': '2', 'Protection': ' (~85.8% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 8.1 (Oreo), nubia UI 6', 'Chipset': 'Qualcomm SDM845 Snapdragon 845 (10 nm)', 'CPU': 'Octa-core (4x2.65 GHz Kryo 385 Gold & 4x1.8 GHz Kryo 385 Silver)', 'GPU': 'Adreno 630'}}, {'Memory': {'Card slot': 'No', 'Internal': '64GB 6GB RAM, 128GB 8GB RAM'}}, {'Main Camera': {'Dual': '24 MP, f/1.6, dual pixel PDAF, OIS', 'Features': '\r\n16 MP, f/1.6, AF', 'Video': 'Dual-LED dual-tone flash, HDR, panorama'}}, {'Selfie camera': {'Single': '8 MP, f/2.0', 'Features': 'HDR', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '5.0, A2DP, LE', 'GPS': 'Yes, with A-GPS, GLONASS, BDS', 'Radio': 'No', 'USB': 'Type-C 1.0 reversible connector, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 3450 mAh battery'}}, {'Misc': {'Colors': 'Black, Red, Stary Night', 'Price': 'About 400 EUR'}}]"
ZTE,nubia Red Magic Mars,"[{'Network': {'Technology': 'GSM / CDMA / HSPA / EVDO / LTE'}}, {'Launch': {'Announced': '2018, November', 'Status': 'Available. Released 2018, December'}}, {'Body': {'Dimensions': '158.2 x 75 x 9.9 mm (6.23 x 2.95 x 0.39 in)', 'Weight': '193 g (6.81 oz)', 'Build': 'Glass front (Dinorex T2X-1), aluminum back, aluminum frame', 'SIM': 'Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'LTPS IPS LCD capacitive touchscreen, 16M colors', 'Size': '6.0 inches, 92.9 cm', 'Resolution': '2', 'Protection': ' (~78.3% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 9.0 (Pie), Redmagic 1.0', 'Chipset': 'Qualcomm SDM845 Snapdragon 845 (10 nm)', 'CPU': 'Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver)', 'GPU': 'Adreno 630'}}, {'Memory': {'Card slot': 'No', 'Internal': '64GB 6GB RAM, 128GB 8GB RAM, 256GB 10GB RAM'}}, {'Main Camera': {'Single': '16 MP, f/1.8, PDAF', 'Features': 'LED flash, HDR, panorama', 'Video': '2160p@30fps, 1080p@30fps'}}, {'Selfie camera': {'Single': '8 MP, f/2.0', 'Features': 'HDR', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '5.0, A2DP, aptX, LE', 'GPS': 'Yes, with A-GPS, GLONASS, BDS', 'Radio': 'No', 'USB': 'Type-C 1.0 reversible connector, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 3800 mAh battery'}}, {'Misc': {'Colors': 'Black, Red, Camouflage', 'Models': 'NX619J', 'Price': 'About 420 EUR'}}]"
ZTE,Blade V10 Vita,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2019, February', 'Status': 'Available. Released 2019, March'}}, {'Body': {'Dimensions': '157.1 x 75.8 x 8.1 mm (6.19 x 2.98 x 0.32 in)', 'Weight': '150 g (5.29 oz)', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '6.26 inches, 97.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 9.0 (Pie)', 'Chipset': 'Unisoc SC9863A (28nm)', 'CPU': 'Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)', 'GPU': 'IMG8322'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '32GB 2GB RAM, 64GB 3GB RAM'}}, {'Main Camera': {'Dual': '13 MP, f/2.0, AF', 'Features': '\r\n2 MP, f/2.4, (depth)', 'Video': 'LED flash, HDR'}}, {'Selfie camera': {'Single': '8 MP, f/2.0'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.2, A2DP, LE', 'GPS': 'Yes, with A-GPS, GLONASS', 'NFC': 'Yes (64/3GB model only)', 'Radio': 'FM radio', 'USB': 'microUSB 2.0, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, Green'}}]"
ZTE,nubia Alpha,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2019, February', 'Status': 'Available. Released 2019, April'}}, {'Body': {'Dimensions': '47.1 x 35 x 13.8 mm (1.85 x 1.38 x 0.54 in)', 'Weight': '158 g (5.57 oz)', 'Build': 'Plastic front (display), stainless steel 316L frame', 'SIM': 'eSIM'}}, {'Display': {'Type': 'AMOLED capacitive touchscreen, 16M colors', 'Size': '4.01 inches, 20.0 cm', 'Resolution': '2', 'Protection': ' (~121.0% screen-to-body ratio)'}}, {'Platform': {'OS': 'Proprietary platform', 'Chipset': 'Qualcomm MSM8909W Snapdragon Wear 2100', 'CPU': 'Quad-core 1.1 GHz Cortex-A7', 'GPU': 'Adreno 304'}}, {'Memory': {'Card slot': 'No', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, f/2.2, 25mm (wide), 1.12µm', 'Video': 'Yes (up to 10 sec. duration)'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': '5.0, A2DP, LE', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'No'}}, {'Features': {'Sensors': 'Accelerometer, gyro, heart rate, compass'}}, {'Battery': {'Stand-by': 'Non-removable Li-Ion 500 mAh battery'}}, {'Misc': {'Colors': 'Gold, Black', 'Price': 'About 450 EUR'}}]"
ZTE,nubia Red Magic 3,"[{'Network': {'Technology': 'GSM / CDMA / HSPA / EVDO / LTE'}}, {'Launch': {'Announced': '2019, May', 'Status': 'Available. Released 2019, May'}}, {'Body': {'Dimensions': '171.7 x 78.5 x 9.7 mm (6.76 x 3.09 x 0.38 in)', 'Weight': '215 g (7.58 oz)', 'Build': 'Glass front (Gorilla Glass 4), aluminum back, aluminum frame', 'SIM': 'Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'AMOLED capacitive touchscreen, 16M colors', 'Size': '6.65 inches, 108.6 cm', 'Resolution': '2', 'Protection': ' (~80.5% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 9.0 (Pie), Redmagic 2.0', 'Chipset': 'Qualcomm SM8150 Snapdragon 855 (7 nm)', 'CPU': 'Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)', 'GPU': 'Adreno 640'}}, {'Memory': {'Card slot': 'No', 'Internal': '64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 12GB RAM'}}, {'Main Camera': {'Single': '48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF', 'Features': 'LED flash, HDR, panorama', 'Video': '4320p@15fps, 2160p@30/60fps, 1920fps'}}, {'Selfie camera': {'Single': '16 MP, f/2.0, 26mm (wide), 1/3.1"", 1.0µm', 'Features': 'HDR', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '5.0, A2DP, aptX, LE', 'GPS': 'Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO', 'Radio': 'No', 'USB': '2.0, Type-C 1.0 reversible connector, USB On-The-Go; accessory connector'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 5000 mAh battery'}}, {'Misc': {'Colors': 'Black, Red, Camouflage, Red/Blue', 'Models': 'NX629J', 'Price': 'About 500 EUR'}}, {'Tests': {'Performance': '\r\nAnTuTu: 387726 (v7)', 'Camera': '\nGeekBench: 11345 (v4.4)', 'Loudspeaker': '\nGFXBench: 37fps (ES 3.1 onscreen)', 'Audio quality': '\r\n', 'Battery life': 'Photo'}}]"
ZTE,Blade V10,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2019, February', 'Status': 'Available. Released 2019, March'}}, {'Body': {'Dimensions': '157.8 x 75.2 x 7.8 mm (6.21 x 2.96 x 0.31 in)', 'Weight': '156 g (5.50 oz)', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '6.3 inches, 99.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 9.0 (Pie), MiFavor 9.0', 'Chipset': 'Mediatek MT6771V Helio P70 (12nm)', 'CPU': 'Octa-core (4x2.1 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)', 'GPU': 'Mali-G72 MP3'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '32GB 3GB RAM, 64GB 4GB RAM'}}, {'Main Camera': {'Dual': '16 MP, f/1.8, 1.12µm, PDAF', 'Features': '\r\n5 MP, f/2.2, (depth)', 'Video': 'Dual-LED dual-tone flash, panorama, HDR'}}, {'Selfie camera': {'Single': '32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '4.2, A2DP, LE', 'GPS': 'Yes, with A-GPS, GLONASS', 'NFC': 'Yes (market dependent)', 'Radio': 'FM radio', 'USB': '2.0, Type-C 1.0 reversible connector, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, Blue, Green'}}]"
ZTE,Axon 10 Pro,"[{'Network': {'Technology': 'GSM / CDMA / HSPA / LTE'}}, {'Launch': {'Announced': '2019, February', 'Status': 'Available. Released 2019, May'}}, {'Body': {'Dimensions': '159.2 x 73.4 x 7.9 mm (6.27 x 2.89 x 0.31 in)', 'Weight': '175 g (6.17 oz)', 'Build': 'Glass front, glass back, aluminum frame', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'AMOLED capacitive touchscreen, 16M colors', 'Size': '6.47 inches, 102.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 9.0 (Pie), upgradable to Android 10, MiFavor 10.0', 'Chipset': 'Qualcomm SM8150 Snapdragon 855 (7 nm)', 'CPU': 'Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)', 'GPU': 'Adreno 640'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '128GB 6GB RAM, 256GB 8GB RAM, 256GB 12GB RAM'}}, {'Main Camera': {'Triple': '48 MP, f/1.7, (wide), 1/2.0"", 0.8µm, PDAF, OIS', 'Features': '\r\n8 MP, f/2.4, (telephoto), PDAF, OIS, 3x optical zoom', 'Video': '\r\n20 MP, f/2.2, 11mm (ultrawide)'}}, {'Selfie camera': {'Single': '20 MP, f/2.0, (wide), 1/2.8"", 1.0μm', 'Features': 'HDR', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '5.0, A2DP, LE', 'GPS': 'Yes, with A-GPS, GLONASS, GALILEO, BDS', 'NFC': 'Yes', 'Radio': 'No', 'USB': '2.0, Type-C 1.0 reversible connector'}}, {'Features': {'Sensors': 'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Ion 4000 mAh battery'}}, {'Misc': {'Colors': 'Blue', 'Models': 'A10P3251, A10P3351', 'Price': 'About 470 EUR'}}]"
ZTE,Blade L8,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2019, April', 'Status': 'Available. Released 2019, April'}}, {'Body': {'Dimensions': '137.4 x 67.5 x 10.5 mm (5.41 x 2.66 x 0.41 in)', 'Weight': '144 g (5.08 oz)', 'SIM': 'Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 64.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 9.0 Pie (Go edition)', 'Chipset': 'Unisoc SC7731E (28nm)', 'CPU': 'Quad-core 1.3 GHz', 'GPU': 'Mali-T820 MP1'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '16GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash, HDR', 'Video': '720p@30fps'}}, {'Selfie camera': {'Single': '5 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.2, A2DP, LE', 'GPS': 'Yes, with A-GPS, GLONASS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, Blue', 'Price': 'About 60 EUR'}}]"
ZTE,Axon 10 Pro 5G,"[{'Network': {'Technology': 'GSM / CDMA / HSPA / LTE / 5G'}}, {'Launch': {'Announced': '2019, February', 'Status': 'Available. Released 2019, May'}}, {'Body': {'Dimensions': '159.2 x 73.4 x 7.9 mm (6.27 x 2.89 x 0.31 in)', 'Weight': '175 g (6.17 oz)', 'Build': 'Glass front, glass back, aluminum frame', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'AMOLED capacitive touchscreen, 16M colors', 'Size': '6.47 inches, 102.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 9.0 (Pie), MiFavor 9.1', 'Chipset': 'Qualcomm SM8150 Snapdragon 855 (7 nm)', 'CPU': 'Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)', 'GPU': 'Adreno 640'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '128GB 6GB RAM, 256GB 8GB RAM, 256GB 12GB RAM'}}, {'Main Camera': {'Triple': '48 MP, f/1.7, (wide), 1/2.0"", 0.8µm, PDAF, OIS', 'Features': '\r\n8 MP, f/2.4, (telephoto), PDAF, OIS, 3x optical zoom', 'Video': '\r\n20 MP, f/2.2, 11mm (ultrawide)'}}, {'Selfie camera': {'Single': '20 MP, f/2.0, (wide), 1/2.8"", 1.0μm', 'Features': 'HDR', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '5.0, A2DP, LE', 'GPS': 'Yes, with A-GPS, GLONASS', 'NFC': 'Yes', 'Radio': 'No', 'USB': '2.0, Type-C 1.0 reversible connector'}}, {'Features': {'Sensors': 'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Ion 4000 mAh battery'}}, {'Misc': {'Colors': 'Blue', 'Models': 'A2020, A2020N3 Pro', 'Price': 'About 900 EUR'}}]"
ZTE,nubia X 5G,"[{'Network': {'Technology': 'GSM / CDMA / HSPA / EVDO / LTE / 5G'}}, {'Launch': {'Announced': 'Exp. announcement 2019, July', 'Status': 'Cancelled'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'Build': 'Glass front (Gorilla Glass 3), glass back, aluminum frame', 'SIM': 'Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'LTPS IPS LCD capacitive touchscreen, 16M colors', 'Size': '6.26 inches, 97.8 cm', 'Resolution': '2', 'Protection': '1080 x 2280 pixels, 19:9 ratio (~403 ppi density)'}}, {'Platform': {'OS': 'Android 9.0 (Pie)', 'Chipset': 'Qualcomm SM8150 Snapdragon 855 (7 nm)', 'CPU': 'Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)', 'GPU': 'Adreno 640'}}, {'Memory': {'Card slot': 'No', 'Internal': '64GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM'}}, {'Main Camera': {'Dual': '16 MP, f/1.8, PDAF', 'Features': '\r\n24 MP, f/1.7, PDAF', 'Video': 'Dual-LED dual-tone flash, HDR, panorama'}}, {'Selfie camera': {'Dual': 'Uses main cameras', 'Features': 'Dual-LED dual-tone flash, HDR, panorama', 'Video': '2160p@30fps, 1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '5.0, A2DP, LE', 'GPS': 'Yes, with A-GPS, GLONASS, BDS', 'Radio': 'No', 'USB': 'Type-C 1.0 reversible connector, USB On-The-Go'}}, {'Features': {'Sensors': 'Dual fingerprint (side-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 3800 mAh battery'}}, {'Misc': {'Colors': 'Blue Gold, Sea Blue, Black Gold, Deep Gray, Starry Night (512 GB only)'}}]"
ZTE,Blade A7 Prime,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2019, November', 'Status': 'Available. Released 2019, November'}}, {'Body': {'Dimensions': '156.7 x 72.9 x 8.1 mm (6.17 x 2.87 x 0.32 in)', 'Weight': '165 g (5.82 oz)', 'Build': 'Glass front, plastic back, plastic frame', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '6.09 inches, 91.0 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 9.0 (Pie)', 'Chipset': 'Mediatek MT6761 Helio A22 (12 nm)', 'CPU': 'Quad-core 2.0 GHz Cortex-A53', 'GPU': 'PowerVR GE8320'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '32GB 3GB RAM'}}, {'Main Camera': {'Single': '16 MP, f/2.0, PDAF', 'Features': 'LED flash, HDR, panorama', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP, f/2.2'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.2, A2DP, LE', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': '2.0, Type-C 1.0 reversible connector'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, proximity'}}, {'Battery': {}}, {'Misc': {'Colors': 'Silver', 'Price': 'About 90 EUR'}}]"
